ts_ms,red,ir,red_f,ir_f,thr,quality,pi,corr,gain,gain_dev,optical_ok,state,quiet_ok,motion,candidate,beat,ibi_ms,polarity,temporal_conf,morph_conf,min_temporal,min_morph,reject,recovered_n,hr,hr_valid,hr_provisional,hr_held,hr_provisional_bpm,ref_ibi_ms,red_range_pct,ir_range_pct,R,SpO2,usable,stableN,adc,redPA,irPA,adj
157469,55954,74275,-42.99,-146.81,2728.17,99.7,0.3142,0.990,0.608,0.015,1,1,0,1,0,0,0,0,0.0,98.9,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.314,0.564,0.5169,97.6,1,7827,0,15,15,0
157489,55953,74270,12.15,8.82,2728.17,99.7,0.3109,0.991,0.604,0.017,1,1,0,1,0,0,0,0,0.0,98.8,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.307,0.517,0.5169,97.6,1,7828,0,15,15,0
157509,55945,74266,64.10,143.99,2728.17,99.7,0.3078,0.991,0.601,0.018,1,1,0,1,0,0,0,0,0.0,98.7,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.293,0.484,0.5169,97.6,1,7829,0,15,15,0
157529,55945,74250,94.13,247.38,2728.17,99.7,0.3050,0.992,0.598,0.020,1,1,0,1,0,0,0,0,0.0,98.6,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.270,0.458,0.5169,97.6,1,7830,0,15,15,0
157549,55958,74258,112.29,312.55,2728.17,99.7,0.3023,0.992,0.595,0.022,1,1,0,1,0,0,0,0,0.0,98.5,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.270,0.436,0.5169,97.6,1,7831,0,15,15,0
157569,55946,74264,126.06,352.95,2728.17,99.7,0.2997,0.993,0.592,0.023,1,1,0,1,0,0,0,0,0.0,98.4,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.270,0.413,0.5169,97.6,1,7832,0,15,15,0
157589,55947,74246,138.97,377.27,2728.17,99.8,0.2971,0.993,0.589,0.025,1,1,0,1,0,0,0,0,0.0,98.3,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.270,0.378,0.5169,97.6,1,7833,0,15,15,0
157609,55926,74237,148.77,374.56,2728.17,99.8,0.2945,0.993,0.587,0.026,1,1,0,1,0,0,0,0,0.0,98.2,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.270,0.376,0.5169,97.6,1,7834,0,15,15,0
157629,55917,74232,120.06,348.53,2728.17,99.8,0.2919,0.994,0.584,0.028,1,1,0,1,0,0,0,0,0.0,98.1,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.245,0.369,0.5169,97.6,1,7835,0,15,15,0
157649,55911,74224,64.61,309.88,2728.17,99.8,0.2893,0.994,0.582,0.029,1,1,0,1,0,0,0,0,0.0,98.0,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.227,0.351,0.5169,97.6,1,7836,0,15,15,0
157669,55897,74207,-2.75,261.04,2728.17,99.8,0.2866,0.994,0.579,0.030,1,1,0,1,0,0,0,0,0.0,97.9,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.247,0.333,0.5169,97.6,1,7837,0,15,15,0
157689,55903,74187,-77.22,192.51,2728.17,99.8,0.2840,0.995,0.577,0.032,1,1,0,1,0,0,0,0,0.0,97.8,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.209,0.312,0.5169,97.6,1,7838,0,15,15,0
157709,55911,74183,-140.38,99.88,2728.17,99.8,0.2815,0.995,0.575,0.033,1,1,0,1,0,0,0,0,0.0,97.8,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.209,0.311,0.5169,97.6,1,7839,0,15,15,0
157729,55896,74155,-185.77,7.96,2728.17,99.8,0.2793,0.995,0.573,0.034,1,1,0,1,0,0,0,0,0.0,97.7,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.209,0.327,0.5169,97.6,1,7840,0,15,15,0
157749,55931,74166,-198.27,-90.35,2728.17,99.8,0.2774,0.995,0.571,0.035,1,1,0,1,0,0,0,0,0.0,97.6,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.209,0.327,0.5169,97.6,1,7841,0,15,15,0
157769,55928,74150,-159.99,-187.68,2728.17,99.8,0.2758,0.996,0.570,0.036,1,1,0,1,0,0,0,0,0.0,97.6,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.204,0.334,0.5169,97.6,1,7842,0,15,15,0
157789,55909,74144,-102.75,-271.92,2728.17,99.9,0.2748,0.996,0.568,0.037,1,1,0,1,0,0,0,0,0.0,97.5,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.204,0.331,0.5169,97.6,1,7843,0,15,15,0
157809,55904,74142,-77.73,-340.60,2728.17,99.9,0.2741,0.996,0.567,0.037,1,1,0,1,0,0,0,0,0.0,97.5,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.204,0.334,0.5169,97.6,1,7844,0,15,15,0
157829,55923,74140,-66.30,-388.79,2728.17,99.9,0.2738,0.997,0.565,0.038,1,1,0,1,0,0,0,0,0.0,97.4,65.0,45.0,9,1,83.4,0,0,0,0.0,680,0.193,0.312,0.5169,97.6,1,7845,0,15,15,0
157849,55911,74124,-55.29,-416.98,2728.17,99.9,0.2738,0.997,0.564,0.039,1,2,1,0,0,0,0,0,0.0,97.4,65.0,45.0,0,1,83.4,0,0,1,0.0,680,0.193,0.333,0.5169,97.6,1,7846,0,15,15,0
157869,55881,74126,-43.06,-444.62,314.07,99.9,0.2740,0.997,0.564,0.039,1,2,1,0,0,0,0,0,0.0,97.4,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.220,0.317,0.5169,97.6,1,7847,0,15,15,0
157889,55890,74110,-67.76,-462.75,314.07,99.9,0.2744,0.997,0.563,0.039,1,2,1,0,0,0,0,0,0.0,97.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.211,0.314,0.5169,97.6,1,7848,0,15,15,0
157909,55884,74107,-111.61,-485.48,314.07,99.9,0.2746,0.997,0.563,0.040,1,2,1,0,0,0,0,0,0.0,97.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.211,0.307,0.5169,97.6,1,7849,0,15,15,0
157929,55868,74100,-153.07,-502.35,314.03,99.9,0.2745,0.997,0.563,0.040,1,2,1,0,0,0,0,0,0.0,97.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.234,0.292,0.5169,97.6,1,7850,0,15,15,0
157949,55877,74092,-196.14,-515.27,314.03,99.9,0.2737,0.997,0.564,0.039,1,2,1,0,0,0,0,0,0.0,97.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.218,0.290,0.5169,97.6,1,7851,0,15,15,0
157969,55904,74116,-228.93,-515.70,311.54,99.9,0.2719,0.997,0.564,0.039,1,2,1,0,0,0,0,0,0.0,97.4,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.193,0.263,0.5169,97.6,1,7852,0,15,15,0
157989,55899,74104,-207.39,-496.44,309.03,99.9,0.2690,0.997,0.564,0.039,1,2,1,0,1,0,0,0,0.0,97.4,65.0,45.0,6,1,83.4,0,0,0,0.0,680,0.193,0.249,0.5169,97.6,1,7853,0,15,15,0
158009,55881,74093,-162.29,-463.11,307.18,99.9,0.2652,0.997,0.564,0.038,1,2,1,0,0,0,0,0,0.0,97.4,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.193,0.249,0.5169,97.6,1,7854,0,15,15,0
158029,55914,74095,-110.05,-432.81,303.91,99.9,0.2605,0.997,0.564,0.038,1,2,1,0,0,0,0,0,0.0,97.4,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.193,0.249,0.5169,97.6,1,7855,0,15,15,0
158049,55921,74097,-31.39,-399.82,301.25,99.9,0.2556,0.997,0.563,0.037,1,2,1,0,0,0,0,0,0.0,97.5,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.249,0.5169,97.6,1,7856,0,15,15,0
158069,55902,74089,49.27,-362.48,301.25,99.9,0.2515,0.997,0.562,0.037,1,2,1,0,0,0,0,0,0.0,97.5,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7857,0,15,15,0
158089,55886,74099,98.91,-318.29,301.16,99.9,0.2493,0.996,0.561,0.036,1,2,1,0,0,0,0,0,0.0,97.5,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7858,0,15,15,0
158109,55905,74099,130.24,-267.66,298.99,99.9,0.2492,0.996,0.561,0.036,1,2,1,0,0,0,0,0,0.0,97.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7859,0,15,15,0
158129,55911,74101,156.34,-214.94,292.76,99.9,0.2494,0.996,0.560,0.035,1,2,1,0,0,0,0,0,0.0,97.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7860,0,15,15,0
158149,55910,74099,186.68,-162.69,281.19,99.9,0.2470,0.996,0.558,0.035,1,2,1,0,0,0,0,0,0.0,97.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7861,0,15,15,0
158169,55908,74103,214.98,-109.59,265.74,99.9,0.2398,0.996,0.554,0.035,1,2,1,0,0,0,0,0,0.0,97.7,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7862,0,15,15,0
158189,55912,74113,238.67,-55.76,244.01,99.9,0.2272,0.996,0.548,0.035,1,2,1,0,0,0,0,0,0.0,97.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7863,0,15,15,0
158209,55897,74113,253.46,9.19,241.10,99.8,0.2104,0.996,0.542,0.035,1,2,1,0,0,0,0,0,0.0,97.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7864,0,15,15,0
158229,55889,74129,242.22,73.37,241.10,99.8,0.1916,0.995,0.536,0.036,1,2,1,0,0,0,0,0,0.0,97.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7865,0,15,15,0
158249,55900,74124,222.15,146.61,241.10,99.8,0.1736,0.994,0.531,0.037,1,2,1,0,0,0,0,0,0.0,97.5,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7866,0,15,15,0
158269,55913,74131,207.21,222.52,241.10,99.7,0.1583,0.992,0.528,0.038,1,2,1,0,0,0,0,0,0.0,97.4,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7867,0,15,15,0
158289,55913,74131,220.78,293.16,241.10,99.7,0.1468,0.991,0.528,0.039,1,2,1,0,0,0,0,0,0.0,97.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7868,0,15,15,0
158309,55921,74119,244.09,352.59,241.10,99.7,0.1389,0.990,0.528,0.039,1,2,1,0,0,0,0,0,0.0,97.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7869,0,15,15,0
158329,55909,74109,267.76,382.79,242.59,99.6,0.1338,0.989,0.529,0.040,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7870,0,15,15,0
158349,55904,74112,280.33,387.40,243.84,99.6,0.1305,0.989,0.529,0.040,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7871,0,15,15,0
158369,55880,74095,276.77,377.12,243.84,99.6,0.1280,0.988,0.529,0.040,1,2,1,0,1,0,0,0,0.0,97.2,65.0,45.0,6,1,83.4,0,0,0,0.0,680,0.161,0.251,0.5169,97.6,1,7872,0,15,15,0
158389,55888,74077,237.25,343.33,243.84,99.6,0.1259,0.988,0.527,0.040,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.267,0.5169,97.6,1,7873,0,15,15,0
158409,55881,74073,175.96,280.80,243.84,99.6,0.1238,0.988,0.526,0.040,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.161,0.272,0.5169,97.6,1,7874,0,15,15,0
158429,55864,74041,115.34,211.62,243.84,99.6,0.1212,0.987,0.524,0.040,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.168,0.316,0.5169,97.6,1,7875,0,15,15,0
158449,55870,74042,44.78,109.05,243.84,99.5,0.1180,0.986,0.523,0.040,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.168,0.316,0.5169,97.6,1,7876,0,15,15,0
158469,55870,74023,-17.66,9.72,243.84,99.5,0.1139,0.985,0.522,0.040,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.168,0.333,0.5169,97.6,1,7877,0,15,15,0
158489,55869,74013,-65.22,-94.52,243.84,99.4,0.1089,0.984,0.522,0.040,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.168,0.341,0.5169,97.6,1,7878,0,15,15,0
158509,55865,74010,-98.74,-194.13,243.84,99.4,0.1028,0.982,0.523,0.040,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.168,0.343,0.5169,97.6,1,7879,0,15,15,0
158529,55874,74016,-118.48,-271.08,243.84,99.3,0.0960,0.980,0.524,0.039,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.168,0.343,0.5169,97.6,1,7880,0,15,15,0
158549,55853,73994,-133.72,-324.76,243.84,99.2,0.0887,0.976,0.525,0.038,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.168,0.364,0.5169,97.6,1,7881,0,15,15,0
158569,55855,74008,-159.75,-356.44,243.84,99.0,0.0814,0.972,0.526,0.038,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.168,0.340,0.5169,97.6,1,7882,0,15,15,0
158589,55868,74016,-182.53,-366.76,243.84,98.8,0.0743,0.967,0.527,0.037,1,2,1,0,0,0,0,0,0.0,97.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.140,0.328,0.5169,97.6,1,7883,0,15,15,0
158609,55862,74001,-183.73,-359.02,243.84,98.6,0.0676,0.960,0.526,0.036,1,2,1,0,1,0,620,0,0.0,97.2,65.0,45.0,6,1,83.4,0,0,0,0.0,680,0.140,0.321,0.5169,97.6,1,7884,0,15,15,0
158629,55856,74009,-171.93,-335.90,243.84,98.3,0.0616,0.952,0.521,0.035,1,2,1,0,0,0,0,0,0.0,97.1,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.140,0.310,0.5169,97.6,1,7885,0,15,15,0
158649,55869,74005,-152.65,-307.85,243.84,98.0,0.0562,0.942,0.512,0.035,1,2,1,0,0,0,0,0,0.0,96.5,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.140,0.287,0.5169,97.6,1,7886,0,15,15,0
158669,55853,74005,-140.44,-274.57,243.84,97.6,0.0515,0.931,0.500,0.036,1,2,1,0,0,0,0,0,0.0,95.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.140,0.260,0.5169,97.6,1,7887,0,15,15,0
158689,55859,74000,-123.72,-236.99,243.84,95.1,0.0475,0.918,0.486,0.037,1,2,1,0,0,0,0,0,0.0,93.9,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.140,0.255,0.5169,97.6,1,7888,0,15,15,0
158709,55857,74003,-107.78,-199.23,243.84,91.8,0.0442,0.904,0.472,0.040,1,2,1,0,0,0,0,0,0.0,91.8,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.140,0.232,0.5169,97.6,1,7889,0,15,15,0
158729,55852,73978,-91.14,-164.72,243.84,89.1,0.0416,0.891,0.461,0.042,1,2,1,0,0,0,0,0,0.0,90.0,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.141,0.254,0.5169,97.6,1,7890,0,15,15,0
158749,55849,73970,-82.60,-160.99,243.84,87.0,0.0395,0.879,0.455,0.045,1,2,1,0,0,0,0,0,0.0,88.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.141,0.243,0.5169,97.6,1,7891,0,15,15,0
158769,55843,73965,-80.96,-175.27,238.64,85.5,0.0381,0.870,0.453,0.048,1,2,1,0,0,0,0,0,0.0,87.1,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.143,0.242,0.5169,97.6,1,7892,0,15,15,0
158789,55857,73957,-79.18,-195.35,229.64,84.4,0.0370,0.864,0.453,0.051,1,2,1,0,0,0,0,0,0.0,86.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.143,0.250,0.5169,97.6,1,7893,0,15,15,0
158809,55853,73954,-67.07,-219.33,221.46,83.7,0.0363,0.860,0.455,0.053,1,2,1,0,0,0,0,0,0.0,85.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.143,0.251,0.5169,97.6,1,7894,0,15,15,0
158829,55837,73957,-49.51,-234.50,212.55,83.2,0.0357,0.859,0.457,0.054,1,2,1,0,0,0,0,0,0.0,85.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7895,0,15,15,0
158849,55859,73979,-29.43,-236.82,203.62,82.8,0.0354,0.858,0.460,0.055,1,2,1,0,0,0,0,0,0.0,85.1,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7896,0,15,15,0
158869,55853,73986,-8.63,-196.03,203.62,82.6,0.0351,0.858,0.463,0.055,1,2,1,0,0,0,0,0,0.0,85.0,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7897,0,15,15,0
158889,55852,74008,11.89,-127.42,203.62,82.6,0.0350,0.859,0.465,0.055,1,2,1,0,0,0,0,0,0.0,85.0,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7898,0,15,15,0
158909,55856,74006,31.53,-23.99,203.62,82.6,0.0350,0.860,0.467,0.055,1,2,1,0,0,0,0,0,0.0,85.1,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7899,0,15,15,0
158929,55861,74032,55.50,85.95,203.62,82.7,0.0351,0.861,0.466,0.054,1,2,1,0,0,0,0,0,0.0,85.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7900,0,15,15,0
158949,55862,74043,88.70,219.30,203.62,83.0,0.0354,0.862,0.465,0.054,1,2,1,0,0,0,0,0,0.0,85.4,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7901,0,15,15,0
158969,55875,74042,124.05,358.69,203.62,83.4,0.0359,0.862,0.461,0.053,1,2,1,0,0,0,0,0,0.0,85.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7902,0,15,15,0
158989,55854,74048,156.14,482.26,229.23,84.0,0.0365,0.864,0.457,0.053,1,2,1,0,0,0,0,0,0.0,85.9,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7903,0,15,15,0
159009,55874,74036,204.98,579.40,255.46,84.7,0.0372,0.866,0.453,0.053,1,2,1,0,0,0,0,0,0.0,86.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7904,0,15,15,0
159029,55873,74028,251.78,641.78,272.31,85.4,0.0379,0.869,0.451,0.053,1,2,1,0,0,0,0,0,0.0,86.7,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7905,0,15,15,0
159049,55855,74032,290.55,673.23,280.80,86.0,0.0386,0.872,0.450,0.053,1,2,1,0,0,0,0,0,0.0,87.1,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7906,0,15,15,0
159069,55862,74021,299.43,679.53,282.50,86.5,0.0391,0.874,0.449,0.053,1,2,1,0,0,0,0,0,0.0,87.4,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7907,0,15,15,0
159089,55844,74037,281.20,677.67,282.50,86.9,0.0395,0.875,0.446,0.053,1,2,1,0,1,0,720,0,0.0,87.5,65.0,45.0,6,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7908,0,15,15,0
159109,55852,74060,248.53,677.07,282.50,87.1,0.0398,0.873,0.440,0.053,1,2,1,0,0,0,0,0,0.0,87.5,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7909,0,15,15,0
159129,55852,74028,214.49,674.35,282.50,87.2,0.0401,0.870,0.431,0.053,1,2,1,0,0,0,0,0,0.0,87.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7910,0,15,15,0
159149,55838,74017,184.91,655.89,282.50,87.2,0.0403,0.866,0.421,0.054,1,2,1,0,0,0,0,0,0.0,86.9,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7911,0,15,15,0
159169,55847,74022,152.57,622.73,282.50,87.0,0.0403,0.860,0.409,0.056,1,2,1,0,0,0,0,0,0.0,86.4,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7912,0,15,15,0
159189,55841,74018,113.41,580.48,282.50,86.8,0.0403,0.853,0.397,0.058,1,2,1,0,0,0,0,0,0.0,85.7,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7913,0,15,15,0
159209,55848,73982,89.20,538.66,282.50,86.4,0.0401,0.846,0.385,0.061,1,2,1,0,0,0,0,0,0.0,84.9,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7914,0,15,15,0
159229,55856,73962,77.60,451.48,282.50,85.9,0.0398,0.839,0.375,0.064,1,2,1,0,0,0,0,0,0.0,84.1,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.239,0.5169,97.6,1,7915,0,15,15,0
159249,55856,73950,88.75,330.08,282.50,85.3,0.0394,0.833,0.367,0.067,1,2,1,0,0,0,0,0,0.0,83.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.245,0.5169,97.6,1,7916,0,15,15,0
159269,55855,73943,108.54,196.31,282.50,84.7,0.0388,0.828,0.361,0.070,1,2,1,0,0,0,0,0,0.0,82.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.254,0.5169,97.6,1,7917,0,15,15,0
159289,55846,73937,127.90,69.13,282.50,83.9,0.0382,0.821,0.354,0.073,1,2,1,0,0,0,0,0,0.0,81.7,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.150,0.246,0.5169,97.6,1,7918,0,15,15,0
159309,55830,73934,128.30,-42.11,281.92,83.0,0.0375,0.811,0.348,0.076,1,2,1,0,0,0,0,0,0.0,80.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.141,0.241,0.5169,97.6,1,7919,0,15,15,0
159329,55830,73920,92.16,-130.73,277.31,82.0,0.0368,0.800,0.341,0.079,1,2,1,0,0,0,0,0,0.0,79.4,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.132,0.259,0.5169,97.6,1,7920,0,15,15,0
159349,55822,73933,47.51,-193.71,268.74,81.2,0.0362,0.791,0.335,0.082,1,2,1,0,0,0,0,0,0.0,78.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.118,0.236,0.5169,97.6,1,7921,0,15,15,0
159369,55814,73914,-7.25,-249.66,257.30,80.5,0.0357,0.783,0.330,0.085,1,2,1,0,0,0,0,0,0.0,77.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.132,0.220,0.5169,97.6,1,7922,0,15,15,0
159389,55811,73901,-70.71,-296.87,241.20,80.0,0.0353,0.777,0.328,0.087,1,2,1,0,0,0,0,0,0.0,76.7,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.125,0.232,0.5169,97.6,1,7923,0,15,15,0
159409,55802,73913,-131.19,-328.52,239.05,79.7,0.0350,0.775,0.328,0.089,1,2,1,0,0,0,0,0,0.0,76.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.215,0.5169,97.6,1,7924,0,15,15,0
159429,55841,73915,-178.24,-342.39,239.05,79.6,0.0350,0.775,0.330,0.090,1,2,1,0,0,0,0,0,0.0,76.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.215,0.5169,97.6,1,7925,0,15,15,0
159449,55827,73922,-179.72,-337.27,239.05,79.6,0.0350,0.775,0.332,0.091,1,2,1,0,1,0,840,0,0.0,76.2,65.0,45.0,4,1,83.4,0,0,0,0.0,680,0.131,0.215,0.5169,97.6,1,7926,0,15,15,0
159469,55829,73911,-155.08,-318.28,239.05,79.8,0.0351,0.777,0.334,0.091,1,2,1,0,0,0,0,0,0.0,76.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.215,0.5169,97.6,1,7927,0,15,15,0
159489,55848,73908,-119.98,-295.24,239.05,79.9,0.0352,0.779,0.335,0.091,1,2,1,0,0,0,0,0,0.0,76.5,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.215,0.5169,97.6,1,7928,0,15,15,0
159509,55844,73898,-55.13,-271.55,239.05,80.0,0.0353,0.779,0.335,0.090,1,2,1,0,0,0,0,0,0.0,76.6,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.219,0.5169,97.6,1,7929,0,15,15,0
159529,55836,73899,14.69,-257.19,239.05,80.0,0.0353,0.778,0.334,0.090,1,2,1,0,0,0,0,0,0.0,76.5,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.219,0.5169,97.6,1,7930,0,15,15,0
159549,55831,73896,63.25,-243.83,239.05,79.8,0.0352,0.773,0.332,0.089,1,2,1,0,0,0,0,0,0.0,76.2,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.222,0.5169,97.6,1,7931,0,15,15,0
159569,55842,73910,97.31,-225.26,239.05,79.4,0.0351,0.767,0.331,0.088,1,2,1,0,0,0,0,0,0.0,75.8,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.222,0.5169,97.6,1,7932,0,15,15,0
159589,55834,73895,117.72,-205.41,239.05,79.0,0.0349,0.760,0.329,0.087,1,2,1,0,0,0,0,0,0.0,75.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.223,0.5169,97.6,1,7933,0,15,15,0
159609,55820,73885,130.33,-183.49,239.05,78.6,0.0347,0.753,0.327,0.086,1,2,1,0,0,0,0,0,0.0,74.7,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.237,0.5169,97.6,1,7934,0,15,15,0
159629,55831,73897,133.02,-158.25,239.05,78.2,0.0345,0.747,0.327,0.085,1,2,1,0,0,0,0,0,0.0,74.3,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.237,0.5169,97.6,1,7935,0,15,15,0
159649,55829,73908,128.21,-127.15,239.05,78.0,0.0343,0.745,0.328,0.084,1,2,1,0,0,0,0,0,0.0,74.1,65.0,45.0,0,1,83.4,0,0,0,0.0,680,0.131,0.237,0.5169,97.6,1,7936,0,15,15,0
